new_order,payment,order_status,delivery,stock_level,total_time
0.596497,0.076743,0.066261,0.21256,0.110374,1.062435
0.516359,0.073695,0.062402,0.216044,0.090549,0.9590489999999999
0.540031,0.088989,0.062267,0.189892,0.087432,0.9686109999999999
0.533809,0.06759,0.063334,0.218882,0.080608,0.964223
0.540899,0.077596,0.063397,0.187103,0.095051,0.9640460000000001
0.491056,0.07088,0.061492,0.223548,0.088172,0.935148
0.484674,0.067285,0.0612,0.195526,0.095259,0.903944
0.503952,0.064239,0.062219,0.222643,0.086198,0.9392510000000001
0.531192,0.065885,0.065194,0.209877,0.076943,0.9490909999999999
0.485747,0.066494,0.06048,0.219028,0.073521,0.90527
0.546885,0.067923,0.06649,0.225694,0.07052,0.977512
0.488248,0.068029,0.061728,0.209069,0.07778,0.904854
0.464444,0.068371,0.06689,0.203437,0.068061,0.8712030000000001
0.504058,0.07772,0.064558,0.198593,0.079914,0.9248430000000001
0.49037,0.075504,0.062905,0.196207,0.080985,0.905971
0.506099,0.061338,0.060751,0.205148,0.099897,0.933233
0.504794,0.065673,0.059022,0.205699,0.06211,0.8972979999999999
0.49414,0.06418,0.063943,0.204807,0.068731,0.895801
0.462706,0.06506,0.06049,0.207508,0.068715,0.864479
0.475567,0.063776,0.065444,0.210714,0.065325,0.880826
0.490425,0.064553,0.060498,0.190151,0.058826,0.864453
0.459779,0.064783,0.05964,0.227946,0.063015,0.875163
0.534895,0.061382,0.058783,0.173656,0.058495,0.8872110000000001
0.545053,0.07283,0.061877,0.195453,0.059847,0.9350599999999999
0.604569,0.064997,0.061338,0.194207,0.065329,0.99044
0.542522,0.069966,0.066238,0.199434,0.083359,0.9615189999999999
0.579554,0.074616,0.060197,0.225733,0.083702,1.0238019999999999
0.519001,0.066184,0.064569,0.17009,0.06566,0.8855040000000001
0.466109,0.068768,0.062715,0.195982,0.06372,0.857294
0.489534,0.062429,0.059202,0.174999,0.061197,0.847361
0.497751,0.068283,0.062397,0.183415,0.062398,0.874244
0.530341,0.063967,0.06735,0.188939,0.069504,0.920101
0.479964,0.065442,0.059097,0.18603,0.064719,0.855252
0.466198,0.064468,0.062904,0.214704,0.052259,0.860533
0.568295,0.071514,0.064198,0.212065,0.06901,0.985082
0.501497,0.074688,0.064441,0.179828,0.054921,0.8753749999999999
