new_order,payment,order_status,delivery,stock_level,total_time
9.040168,0.801214,0.038138,326.733832,0.313503,336.92685500000005
14.318732,0.60526,0.045836,0.011096,0.23139,15.212314
5.997059,0.527158,0.043271,26.43499,0.140713,33.143190999999995
9.124021,0.533502,0.038915,0.096387,0.144244,9.937069000000001
15.224471,0.476736,0.053941,83.305611,0.1506,99.211359
9.493118,0.448081,0.136599,0.009646,0.134991,10.222435
0.061461,0.386652,0.121382,0.01045,0.120553,0.700498
12.604233,0.7205,0.033346,0.011549,0.140848,13.510476
11.628487,0.367601,0.033377,0.011163,0.087135,12.127763
15.261295,0.441181,0.055511,0.011243,0.149694,15.918924
0.065116,0.427232,0.038832,41.570257,0.177568,42.279005
7.175207,0.400238,0.063615,17.171504,0.155715,24.966279
14.176116,0.539043,0.047022,62.584619,0.085305,77.432105
4.298336,0.820266,0.041572,0.010314,0.104029,5.274517
0.070427,0.375098,0.035173,0.009935,0.115825,0.6064579999999999
15.675062,0.366965,0.037652,0.010149,0.117004,16.206832000000002
14.549314,0.542605,0.057622,73.679528,0.155822,88.984891
8.415594,1.295206,0.052384,0.010014,0.102315,9.875513000000002
13.317477,0.369579,0.04634,0.011296,0.170958,13.915650000000001
13.732747,0.354818,0.035396,0.010934,0.100294,14.234189
4.788309,0.395198,0.042581,0.010859,0.097445,5.334391999999999
16.711753,0.662293,0.103682,29.839534,0.137256,47.454518
4.47613,0.309767,0.051373,29.747506,0.152236,34.73701200000001
7.05895,0.49543,0.050527,57.592315,0.256081,65.45330299999999
12.948663,0.603826,0.041664,0.010846,0.101855,13.706854000000002
9.482708,0.439837,0.041455,18.771206,0.185209,28.920415
7.932316,1.725328,0.054583,0.011527,0.106847,9.830600999999998
11.798017,0.343724,0.082983,0.011639,0.147505,12.383868000000001
10.787704,0.314982,0.040698,28.088087,0.161872,39.393343
4.437898,0.28054,0.047917,0.010268,0.108744,4.885367
11.00312,0.357447,0.047704,0.009845,0.164637,11.582753
12.179109,0.316948,0.056224,0.010318,0.105852,12.668451000000001
15.433508,0.388067,0.076796,61.21918,0.110643,77.228194
8.502312,0.494627,0.048722,0.010862,0.101124,9.157646999999999
9.62622,3.595529,0.062391,0.010545,0.19638,13.491064999999999
13.568541,0.377114,0.047906,38.752249,0.120665,52.866475
5.565292,0.4153,0.034525,0.009939,0.133394,6.158450000000001
17.25522,0.301869,0.033313,100.543669,0.182759,118.31683
8.156455,0.251159,0.037256,0.010488,0.118117,8.573474999999998
10.805519,0.292624,0.055796,0.00994,0.05526,11.219139000000002
8.806111,0.353405,0.035102,0.010163,0.077408,9.282189
19.434277,0.659948,0.082424,0.009998,0.113339,20.299986
15.355967,0.306695,0.065205,0.009499,0.066495,15.803861
6.591405,0.366057,0.105114,18.670097,0.096941,25.829614
18.537977,0.548413,0.052552,44.422639,0.190682,63.752263
21.329661,0.249007,0.03983,168.866807,0.118913,190.60421799999997
20.97652,0.384145,0.037496,155.534325,0.12491,177.05739599999998
13.855849,0.279809,0.142458,32.40511,0.052797,46.736022999999996
7.370875,0.25085,0.031487,22.713868,0.060057,30.427137000000002
18.360136,0.28763,0.049094,0.021331,0.061671,18.779862
7.490989,0.413215,0.273201,34.016433,0.07042,42.264258
15.124664,0.278308,0.058867,0.096954,0.100208,15.659000999999998
9.044199,0.583654,0.038855,40.910084,0.234716,50.811507999999996
13.406875,0.523279,0.048865,20.692646,0.097724,34.769389
15.807664,0.460218,0.037303,0.014628,0.040828,16.360641
19.902616,0.384217,0.051861,72.642114,0.085637,93.066445
13.206398,0.381384,0.038486,0.016763,0.190079,13.833110000000001
18.251505,0.377018,0.066709,45.020627,0.140017,63.855875999999995
24.206783,0.312464,0.035335,52.314307,0.142421,77.01131
13.688244,0.300024,0.047072,0.080926,0.235686,14.351951999999999
10.913372,6.087317,0.057852,54.607902,0.141022,71.80746500000001
4.995419,0.279144,0.058344,0.014029,0.127424,5.47436
15.825791,0.830842,0.217257,0.010082,0.149173,17.033145
15.593542,0.269378,0.038061,35.774532,0.025832,51.701345
19.605824,0.44765,0.055104,48.425006,0.193785,68.72736900000001
16.252452,0.330086,0.063766,0.049364,0.112569,16.808237000000005
