new_order,payment,order_status,delivery,stock_level,total_time
0.649637,0.080065,0.076448,0.214216,0.10507,1.125436
0.514409,0.069742,0.171477,0.217202,0.095876,1.068706
0.528196,0.072879,0.078046,0.236941,0.116465,1.0325270000000002
0.515528,0.074772,0.066709,0.25945,0.08711,1.0035690000000002
0.501775,0.078445,0.056793,0.194546,0.084472,0.9160309999999999
0.504717,0.063931,0.075808,0.195428,0.090523,0.9304069999999999
0.519403,0.071466,0.069585,0.207614,0.087797,0.955865
0.542855,0.066697,0.065641,0.218381,0.079287,0.9728609999999999
0.509375,0.068177,0.072437,0.218393,0.100208,0.96859
0.496927,0.073056,0.065314,0.217282,0.074577,0.927156
0.540457,0.094026,0.079902,0.191866,0.086314,0.9925649999999999
0.515531,0.168979,0.076818,0.259365,0.086928,1.107621
0.464029,0.096082,0.064421,0.220575,0.061638,0.906745
0.49161,0.064234,0.058054,0.184718,0.067084,0.8657
0.482492,0.064939,0.068788,0.191067,0.066795,0.8740809999999999
0.517504,0.0653,0.058761,0.208412,0.075039,0.925016
0.515939,0.068747,0.065202,0.214328,0.070865,0.9350809999999999
0.505306,0.070737,0.097246,0.183714,0.06434,0.9213429999999999
0.504018,0.101526,0.138493,0.233876,0.076585,1.054498
0.487771,0.073432,0.067205,0.260147,0.06695,0.9555049999999999
0.510762,0.171776,0.081857,0.191535,0.080283,1.036213
0.48173,0.07131,0.070795,0.195321,0.067222,0.8863779999999999
0.612032,0.084315,0.061225,0.207205,0.065742,1.030519
0.492013,0.063317,0.058069,0.195723,0.072478,0.8816
0.50683,0.102685,0.062101,0.212659,0.064199,0.9484739999999999
0.525302,0.078134,0.059126,0.199326,0.071959,0.9338470000000001
0.471985,0.064323,0.097307,0.186473,0.065192,0.8852800000000001
0.524544,0.067345,0.093154,0.196353,0.068653,0.9500489999999999
0.470477,0.07125,0.08752,0.17903,0.064349,0.872626
0.505067,0.081315,0.066152,0.190667,0.060522,0.903723
0.55399,0.076984,0.057413,0.200608,0.078765,0.96776
0.547753,0.066995,0.095,0.181378,0.078302,0.9694280000000001
0.499062,0.149608,0.060714,0.26094,0.064103,1.034427
0.570798,0.072158,0.061284,0.170995,0.076237,0.9514720000000001
0.54092,0.086657,0.063641,0.193179,0.080395,0.9647919999999999
0.555906,0.066282,0.063893,0.184653,0.069068,0.9398019999999999
0.513504,0.173013,0.063162,0.218095,0.070713,1.038487
0.513446,0.065567,0.059707,0.346587,0.130863,1.1161699999999999
0.529738,0.068112,0.062901,0.189876,0.074613,0.9252400000000001
0.618222,0.098397,0.07533,0.184504,0.07997,1.0564230000000001
0.506459,0.099833,0.058619,0.216735,0.063288,0.944934
0.530409,0.071339,0.058935,0.188938,0.054099,0.90372
0.469551,0.097154,0.069422,0.189283,0.071859,0.897269
0.49065,0.066525,0.071579,0.224805,0.0712,0.9247590000000001
0.539952,0.083146,0.062565,0.196842,0.059292,0.9417969999999999
0.567997,0.098744,0.071929,0.183637,0.075507,0.997814
0.51068,0.068956,0.071418,0.178546,0.059143,0.8887430000000001
0.524134,0.067616,0.072157,0.17486,0.063085,0.9018520000000001
0.521171,0.067259,0.057436,0.190858,0.069467,0.906191
0.493574,0.068122,0.067298,0.211423,0.066853,0.90727
0.487905,0.067792,0.063745,0.206465,0.06072,0.886627
0.545318,0.180174,0.069986,0.20035,0.062942,1.05877
0.486047,0.065321,0.066137,0.209035,0.086452,0.9129919999999999
0.549189,0.071051,0.07116,0.205549,0.061026,0.957975
0.473096,0.097739,0.05712,0.206344,0.070236,0.9045349999999999
0.490354,0.099118,0.072268,0.195632,0.066217,0.923589
0.529515,0.065734,0.074193,0.186913,0.075612,0.9319669999999999
0.487486,0.073295,0.078049,0.20649,0.075609,0.9209290000000001
0.489805,0.099891,0.061693,0.205822,0.077877,0.9350879999999999
0.527415,0.102672,0.062751,0.180065,0.077016,0.949919
0.461126,0.073261,0.068577,0.187654,0.067073,0.857691
0.595247,0.094016,0.060165,0.212228,0.076881,1.038537
0.49047,0.175738,0.061954,0.197837,0.072611,0.99861
0.573175,0.071738,0.060647,0.213487,0.070844,0.989891
0.560366,0.08465,0.099174,0.214566,0.069518,1.0282740000000001
0.523448,0.082269,0.067289,0.183578,0.072606,0.9291900000000002
0.505356,0.067084,0.063868,0.204227,0.063753,0.904288
0.513156,0.069592,0.061837,0.196676,0.074248,0.9155089999999999
0.496971,0.072471,0.06348,0.214138,0.063803,0.910863
0.527251,0.074234,0.071366,0.184932,0.079471,0.937254
0.534844,0.069489,0.081002,0.1779,0.071691,0.9349259999999999
0.51451,0.068212,0.072318,0.18433,0.072936,0.912306
0.484599,0.077533,0.059885,0.224141,0.079159,0.925317
0.571577,0.169936,0.058965,0.171758,0.060096,1.032332
0.498961,0.065054,0.063722,0.20308,0.070541,0.901358
0.509448,0.061968,0.057746,0.188814,0.063219,0.8811950000000001
0.62714,0.117249,0.057573,0.192498,0.064218,1.058678
0.529974,0.0735,0.066786,0.214148,0.069405,0.953813
0.532048,0.081705,0.142822,0.216051,0.079347,1.051973
0.527786,0.084223,0.066853,0.222497,0.058378,0.9597370000000001
0.516072,0.065451,0.063941,0.187655,0.057602,0.8907210000000001
0.494174,0.075464,0.100628,0.181795,0.072701,0.9247620000000001
0.514981,0.063339,0.098308,0.186215,0.08336,0.946203
0.506956,0.072277,0.067774,0.173473,0.074372,0.894852
0.528241,0.171369,0.160772,0.245894,0.069196,1.175472
0.521121,0.084031,0.069946,0.169247,0.056668,0.901013
0.515136,0.074455,0.064712,0.178374,0.082114,0.914791
0.537498,0.073627,0.062517,0.175917,0.0593,0.9088590000000001
0.539453,0.06659,0.061891,0.164643,0.061135,0.8937120000000001
0.507499,0.064728,0.14327,0.175947,0.073344,0.964788
0.515544,0.0653,0.064707,0.182917,0.065633,0.894101
0.526283,0.068899,0.093285,0.184556,0.059321,0.9323439999999998
0.540908,0.065022,0.060763,0.170829,0.060318,0.8978400000000001
0.505382,0.068813,0.072358,0.190954,0.058939,0.896446
0.545156,0.080724,0.096181,0.196839,0.058397,0.977297
0.528791,0.082107,0.172963,0.202741,0.076365,1.062967
0.556396,0.099097,0.069641,0.192074,0.076845,0.9940529999999999
0.5411,0.069872,0.071057,0.190552,0.084322,0.9569030000000001
0.556699,0.069598,0.095645,0.174729,0.05468,0.9513510000000001
0.562495,0.096934,0.077394,0.181491,0.08556,1.003874
