new_order,payment,order_status,delivery,stock_level,total_time
0.375877,0.030465,0.080393,0.143577,0.020782,0.651094
0.164228,0.090909,0.020449,0.117378,0.015904,0.408868
0.14024,0.159445,0.017411,0.144792,0.014449,0.47633699999999995
0.16512,0.0983,0.023283,0.157982,0.01413,0.458815
0.101414,1.372756,0.226836,0.134145,0.013695,1.848846
0.111187,0.064188,0.039417,0.13833,0.013328,0.36645000000000005
0.111863,0.048704,0.014989,0.139035,0.013841,0.328432
0.101155,0.051611,0.331984,0.140568,0.025908,0.6512260000000001
0.109481,0.03745,0.0969,0.115454,0.011527,0.370812
0.107767,0.02003,0.058953,0.122264,0.013027,0.322041
0.109998,0.065687,0.029984,0.104995,0.013027,0.323691
0.112635,0.044355,0.03951,0.119192,0.01464,0.330332
0.094059,0.016955,0.013789,0.106121,0.010194,0.241118
0.099794,0.106784,0.045639,0.118098,0.012459,0.38277399999999995
0.111758,0.018572,0.013171,0.112823,0.013111,0.269435
0.09786,0.047655,0.020724,0.121511,0.01283,0.30058
0.105459,0.017523,0.039939,0.124273,0.012802,0.29999599999999993
0.11266,0.047997,0.013764,0.102924,0.012859,0.290204
0.106047,0.028355,0.046395,0.140438,0.012022,0.33325699999999997
0.100867,0.034174,0.043187,0.110013,0.014966,0.30320699999999995
0.098752,0.145587,0.024064,0.107891,0.016093,0.39238700000000004
0.167311,0.01841,0.034596,0.127676,0.01239,0.360383
0.133265,0.042327,0.017867,0.171258,0.011695,0.37641199999999997
0.101688,0.018458,0.057721,0.161368,0.199743,0.538978
0.133822,0.061946,0.062333,0.312331,0.03218,0.602612
0.112045,0.019256,0.043206,0.104677,0.011705,0.290889
0.102396,0.018595,0.029699,0.107071,0.014342,0.27210300000000004
0.110214,0.04026,0.03363,0.121242,0.013092,0.318438
0.134743,0.033377,0.013316,0.137134,0.017366,0.335936
0.108762,0.039877,0.046126,0.133592,0.017353,0.34571
0.115528,0.035945,0.013559,0.13358,0.01213,0.31074199999999996
0.113486,0.046897,0.013674,0.126846,0.011415,0.312318
0.145432,0.096534,0.079857,0.140304,0.015549,0.47767600000000005
0.123475,0.040683,0.0239,0.113971,0.014354,0.31638299999999997
0.104528,0.03703,0.013717,0.299406,0.0396,0.494281
0.107836,0.017178,0.013855,0.165791,0.05441,0.35907000000000006
0.172001,0.025162,0.030174,0.133898,0.018499,0.37973399999999996
0.126496,0.04362,0.028671,0.13378,0.016104,0.348671
0.110673,0.040089,0.128786,0.115013,0.014675,0.40923600000000004
0.121755,0.03547,0.014046,0.408961,0.036599,0.6168310000000001
0.11514,0.038431,0.013634,0.143827,0.012215,0.323247
0.098967,0.066184,0.026469,0.102316,0.011345,0.30528099999999997
0.148368,0.035787,0.015044,0.109676,0.01313,0.322005
0.09769,0.017699,0.019754,0.141675,0.010487,0.28730500000000003
0.105173,0.036984,0.095717,0.134679,0.012195,0.38474800000000003
0.106242,0.035092,0.01324,0.329,0.025524,0.509098
0.117005,0.017596,0.032734,0.122048,0.014189,0.303572
0.144331,0.019317,0.045807,0.147369,0.014604,0.37142800000000004
0.126256,0.01981,0.021615,0.100637,0.013316,0.281634
0.154881,0.031565,0.072101,0.135604,0.011862,0.40601299999999996
0.111732,0.017694,0.089577,0.135988,0.014162,0.369153
0.149847,0.01804,0.0276,0.106419,0.014233,0.316139
0.142797,0.060574,0.021926,0.096946,0.015027,0.33727000000000007
0.149838,0.071473,0.045751,0.095804,0.015629,0.37849499999999997
0.144551,0.110244,0.020437,0.112275,0.016025,0.403532
0.120845,0.025293,0.015937,0.343856,0.034384,0.540315
0.134542,0.065304,0.019363,0.115124,0.013515,0.347848
0.140914,0.023063,0.063927,0.124691,0.014045,0.36663999999999997
0.155133,0.034656,0.019894,0.118714,0.019493,0.34789
0.162458,0.025119,0.025397,0.119102,0.015101,0.34717699999999996
0.13652,0.033618,0.035885,0.1146,0.01331,0.333933
0.133632,0.018094,0.034005,0.142938,0.012658,0.341327
0.105407,0.018104,0.019225,0.098403,0.013391,0.25453
0.135967,0.040457,0.019081,0.123255,0.014947,0.333707
0.151291,0.018565,0.013111,0.125614,0.011983,0.320564
0.11258,0.100714,0.031587,0.142332,0.012352,0.39956499999999995
0.11398,0.037182,0.02308,0.248433,0.029721,0.45239599999999996
0.119265,0.018581,0.029669,0.153522,0.011817,0.33285400000000004
0.147692,0.019099,0.04979,0.128505,0.014134,0.35922
0.113589,0.025045,0.093119,0.122437,0.014768,0.368958
0.11185,0.121204,0.025044,0.098688,0.010959,0.367745
0.111048,0.028844,0.025757,0.133897,0.018904,0.31844999999999996
0.16318,0.017486,0.026533,0.133296,0.016545,0.35703999999999997
0.101396,0.044488,0.014061,0.103943,0.012618,0.27650600000000003
0.091884,0.026034,0.019495,0.123444,0.014319,0.27517600000000003
0.146402,0.030169,0.044748,0.102657,0.019137,0.34311300000000006
0.108686,0.02286,0.014841,0.10167,0.01258,0.26063699999999995
0.099034,0.017218,0.019033,0.142774,0.013046,0.291105
0.111763,0.030489,0.018836,0.11728,0.014877,0.2932449999999999
0.10569,0.023275,0.031436,0.222115,0.013471,0.395987
0.154042,0.017985,0.027926,0.120284,0.013747,0.333984
0.141375,0.042989,0.014165,0.119453,0.015792,0.333774
0.137231,0.02484,0.031162,0.128246,0.010255,0.331734
0.11428,0.027666,0.031851,0.114377,0.012482,0.30065600000000003
0.143222,0.033619,0.013891,0.108601,0.011924,0.311257
0.140849,0.016892,0.039883,0.133872,0.017154,0.34865
0.149723,0.020099,0.015852,0.1304,0.015898,0.331972
0.126237,0.020275,0.120023,0.111551,0.013034,0.39111999999999997
0.09681,0.016809,0.049289,0.140079,0.021994,0.324981
0.133529,0.017828,0.01303,0.124718,0.015145,0.30425
0.130566,0.017713,0.077992,0.304523,0.034401,0.565195
0.139758,0.018844,0.038016,0.137713,0.012326,0.346657
0.109115,0.029088,0.013797,0.134298,0.0121,0.298398
0.172429,0.041627,0.0279,0.155365,0.020534,0.41785500000000003
0.13245,0.027033,0.016334,0.106334,0.016719,0.29886999999999997
0.137929,0.044125,0.015812,0.135688,0.017875,0.351429
0.166854,0.063625,0.013353,0.098446,0.013147,0.355425
0.09639,0.030212,0.031568,0.11979,0.011932,0.289892
0.132556,0.030894,0.033525,0.114211,0.014667,0.325853
0.138631,0.099268,0.013254,0.11753,0.016526,0.38520899999999997
