new_order,payment,order_status,delivery,stock_level,total_time
0.127084,0.052736,0.026177,0.124456,0.015733,0.346186
0.102823,0.019485,0.028306,0.119969,0.011886,0.282469
0.106981,0.0274,0.015106,0.500358,0.05876,0.708605
0.117671,0.026744,0.054357,0.627232,0.102095,0.928099
0.10405,0.019941,0.025067,0.130949,0.024502,0.30450900000000003
0.110886,0.029965,0.023266,0.127414,0.01789,0.309421
0.165333,0.051687,0.021565,0.145858,0.018007,0.40245
0.143343,0.028554,0.013704,0.137228,0.016641,0.33947
0.116894,0.032338,0.021856,0.303442,0.020157,0.494687
0.099983,0.033842,0.0848,0.12745,0.011959,0.358034
0.141889,0.045607,0.013516,0.13872,0.011768,0.35150000000000003
0.138824,0.016789,0.051116,0.120524,0.017141,0.34439400000000003
0.134884,0.025181,0.029385,0.153829,0.016264,0.359543
0.156302,0.017274,0.024197,0.115315,0.010765,0.32385300000000006
0.139643,0.017465,0.013392,0.11149,0.011354,0.29334399999999994
0.149726,0.025588,0.031067,0.156872,0.012807,0.37606000000000006
0.255216,0.057803,0.02399,0.131815,0.011864,0.480688
0.103857,0.017842,0.013526,0.102904,0.012677,0.25080600000000003
0.115508,0.026222,0.022935,0.136129,0.012233,0.313027
0.154609,0.08663,0.02813,0.299659,0.052994,0.622022
0.114155,0.017344,0.013405,0.107864,0.01278,0.265548
0.143417,0.041187,0.027801,0.109558,0.013066,0.335029
0.132527,0.017356,0.012921,0.132688,0.014285,0.30977699999999997
0.122195,0.038112,0.041039,0.148185,0.015556,0.36508700000000005
0.111979,0.03892,0.030527,0.104738,0.014793,0.300957
0.13556,0.031283,0.027018,0.125196,0.010204,0.329261
0.116771,0.017355,0.013155,0.11113,0.014958,0.27336900000000003
0.104685,0.022847,0.013158,0.137999,0.016217,0.294906
0.097508,0.023059,0.04379,0.125188,0.015486,0.305031
0.141176,0.035529,0.028694,0.097476,0.0188,0.321675
0.119476,0.018207,0.023882,0.112207,0.010932,0.284704
0.170496,0.051922,0.021244,0.103548,0.015707,0.36291700000000005
0.117734,0.02634,0.023258,0.117134,0.014794,0.29925999999999997
0.103595,0.017165,0.0749,0.114935,0.01283,0.323425
0.10337,0.031131,0.013096,0.140183,0.013557,0.301337
0.150303,0.031202,0.022506,0.135218,0.015,0.354229
0.140192,0.0323,0.028072,0.123782,0.013642,0.337988
0.113678,0.028592,0.02572,0.129638,0.013983,0.311611
0.107028,0.01884,0.077728,0.116206,0.014951,0.334753
0.094618,0.02279,0.022094,0.12435,0.011175,0.27502699999999997
0.105008,0.027715,0.065572,0.116559,0.014908,0.32976199999999994
0.113621,0.039829,0.023968,0.105966,0.011093,0.294477
0.100709,0.018452,0.027164,0.104191,0.014522,0.265038
0.137609,0.02338,0.039461,0.12964,0.016901,0.346991
0.105332,0.018041,0.027517,0.234226,0.026865,0.41198100000000004
0.120228,0.10075,0.03491,0.144194,0.018163,0.418245
0.1465,0.020853,0.015618,0.187829,0.021511,0.392311
0.131571,0.031817,0.016659,0.118725,0.012704,0.311476
0.114085,0.017782,0.037524,0.095077,0.012866,0.277334
0.15122,0.026635,0.04007,0.111876,0.012091,0.34189200000000003
0.094786,0.017067,0.012953,0.1335,0.012273,0.270579
0.112886,0.032806,0.013307,0.129469,0.012522,0.30099
0.149917,0.018986,0.021957,0.121011,0.011229,0.3231
