new_order,payment,order_status,delivery,stock_level,total_time
9.942389,0.991288,0.043693,338.920152,0.140525,350.038047
8.826414,0.914471,0.053468,0.095207,0.15756,10.047120000000001
17.753142,0.748186,0.168656,0.010195,0.184917,18.865095999999998
5.469603,4.287603,0.048087,24.516374,0.145656,34.467323
0.08012,3.518326,0.048442,0.010056,0.121791,3.778735
7.41895,0.529608,0.039238,0.011081,0.118894,8.117771
0.061774,0.521689,0.125944,0.010194,0.136523,0.8561239999999999
12.755828,0.562625,0.048646,0.010417,0.142578,13.520094
14.454708,0.446824,0.071725,0.100993,0.162882,15.237132
14.681055,0.42496,0.045285,36.498379,0.149855,51.799534
19.109206,0.549678,0.037346,0.010591,0.195017,19.901838
16.342131,0.669358,0.045236,85.615517,0.113973,102.786215
12.4359,0.455032,0.061862,83.753909,0.158874,96.86557699999999
13.95649,0.696073,0.078745,0.010694,0.120569,14.862571
9.882583,0.463441,0.093054,19.028694,0.170034,29.637806000000005
10.721192,0.654591,0.051636,0.014919,0.156042,11.59838
10.956461,0.89038,0.034068,0.010018,0.170079,12.061005999999999
6.801149,0.467274,0.052268,0.010365,0.163696,7.494751999999999
22.086652,0.628334,0.080829,26.30049,0.160747,49.257052
16.833898,0.496548,0.057029,0.011594,0.144065,17.543134000000002
8.439295,0.509738,0.077767,0.010218,0.166325,9.203343
16.24556,0.721318,0.043424,0.011371,0.207638,17.229311000000003
19.218126,0.37808,0.033806,131.270844,0.139225,151.04008100000001
6.253315,0.444471,0.063713,0.011811,0.208712,6.982022
15.942066,0.430345,0.065718,0.010363,0.160854,16.609346000000002
14.367741,0.442932,0.03916,42.236822,0.141191,57.227846
13.984076,0.930528,0.038665,0.009192,0.132247,15.094708
14.804234,0.410738,0.064681,30.268754,0.152069,45.700475999999995
4.801418,0.44691,0.09638,24.435774,0.171755,29.952237
15.671954,0.76485,0.072153,82.814279,0.119069,99.44230499999999
12.382189,0.383829,0.04404,38.410691,0.188166,51.408915
29.592639,0.537719,0.0776,0.009504,0.180946,30.398407999999996
4.270531,0.36525,0.040902,21.399683,0.171879,26.248245
7.176028,0.666053,0.072674,0.009519,0.162742,8.087016
0.067996,0.82645,0.052185,0.010375,0.114007,1.0710130000000002
12.166331,0.415724,0.055014,0.01313,0.179905,12.830104
16.506742,0.414603,0.051772,45.185405,0.184354,62.342876000000004
17.109889,0.378697,0.038923,20.683449,0.180222,38.39118
4.848171,0.394503,0.071008,31.647436,0.140659,37.101777
0.090905,0.464124,0.047045,0.00967,0.130741,0.742485
13.914672,0.694959,0.036394,22.55635,0.204465,37.406839999999995
7.913547,0.343813,0.086941,0.010575,0.163443,8.518318999999998
7.447465,0.49435,0.042044,0.010216,0.116654,8.110729
14.568625,0.536147,0.08069,0.011107,0.126565,15.323134000000001
17.848055,0.701362,0.071791,43.130373,0.10929,61.860871
14.660844,0.499672,0.051093,0.014992,0.130079,15.35668
11.98414,4.373726,0.063709,50.305169,0.145092,66.871836
16.368295,0.923678,0.090947,38.499872,0.080151,55.962943
11.836724,0.537,0.07689,0.010697,0.121726,12.583037000000003
21.939217,0.333419,0.035447,27.295897,0.146246,49.750226
21.018904,0.521893,0.105529,0.011389,0.150098,21.807813
13.065402,0.365505,0.048602,0.010999,0.114325,13.604833000000001
15.548686,0.788549,0.071931,76.83651,0.131081,93.376757
10.98316,0.669549,0.069748,15.918196,0.108153,27.748806000000002
21.010023,0.375148,0.072516,0.011101,0.101799,21.570587
14.061469,0.372642,0.051795,52.121913,0.119494,66.72731300000001
14.026236,0.340159,0.076921,0.010723,0.188933,14.642972000000002
12.950229,0.347205,0.03908,0.010555,0.092826,13.439895000000002
9.098706,0.423213,0.056254,24.263769,0.230387,34.072329
18.626592,0.655041,0.093612,93.361632,0.18675,112.923627
20.110081,0.595767,0.075406,0.010636,0.167262,20.959152000000003
20.529457,0.585577,0.065428,0.011108,0.090892,21.282462000000002
27.230039,0.36758,0.037879,0.010092,0.158103,27.803693000000003
22.19022,0.314917,0.052268,44.658649,0.060055,67.276109
13.48796,0.428167,0.071556,102.868914,0.278239,117.134836
18.12247,0.539826,0.070921,0.012303,0.119086,18.864606
18.396081,0.449174,0.040131,67.162235,0.160093,86.207714
18.526658,0.437817,0.037441,0.011361,0.104497,19.117774
14.173765,0.36468,0.078736,33.300972,0.186723,48.104876000000004
15.032019,0.384049,0.077609,25.033976,0.097913,40.625566
17.914312,0.411308,0.046274,0.009779,0.111937,18.493610000000004
17.454956,0.717933,0.062,38.08864,0.540989,56.864518
15.786746,0.302457,0.051526,0.012918,0.154406,16.308053
5.276387,0.339428,0.058058,0.011477,0.150694,5.836043999999999
19.415603,0.775082,0.065043,0.010009,0.067521,20.333258
24.328798,0.923443,0.097816,0.010628,0.117119,25.477804
16.054218,0.389497,0.05478,0.011545,0.074928,16.584968
12.809243,0.39483,0.035424,53.092092,0.093853,66.425442
12.349675,0.643759,0.073052,0.01182,0.151131,13.229436999999999
19.161118,0.543364,0.136772,85.036995,0.214102,105.09235100000001
8.776718,4.781132,0.044107,12.483543,0.193157,26.278657000000003
17.20154,0.323371,0.038358,0.010137,0.194469,17.767875000000004
18.226455,0.475271,0.115058,30.869719,0.124415,49.810918
8.736847,5.884833,0.078391,0.010505,0.723352,15.433928
8.890345,0.428994,0.065931,0.011261,0.103004,9.499535
19.986898,1.085243,0.106792,0.012293,0.160983,21.352209
21.594253,0.427463,0.072096,0.016385,0.11122,22.221416999999995
21.231209,0.38947,0.057533,0.010687,0.119248,21.808146999999998
16.235996,0.386766,0.05239,36.746913,0.13985,53.561915000000006
14.304005,0.785057,0.054335,0.010813,0.214967,15.369177
12.064564,0.378357,0.100069,98.357424,0.15767,111.058084
10.962911,0.345601,0.050549,122.414891,0.138053,133.91200500000002
14.898311,0.860709,0.106235,0.010535,0.168147,16.043937
11.429804,0.382257,0.085113,0.009706,0.101397,12.008277
22.900508,0.541446,0.107224,121.785419,0.343967,145.678564
18.349759,0.47296,0.054968,0.012975,0.177293,19.067954999999998
16.582431,0.397835,0.080796,24.51902,0.096375,41.676457000000006
20.396172,0.330883,0.05504,88.786474,0.13294,109.701509
12.680123,0.446578,0.056965,0.011552,0.335562,13.53078
17.296325,0.568501,0.041636,0.012033,0.111252,18.029747
