new_order,payment,order_status,delivery,stock_level,total_time
0.149659,0.030622,0.019851,0.162646,0.044912,0.40769000000000005
0.150663,0.031347,0.024325,0.131673,0.039735,0.377743
0.137981,0.05668,0.066831,0.129904,0.038194,0.42958999999999997
0.154618,0.116148,0.026257,0.129088,0.04203,0.46814100000000003
0.125515,0.11173,0.055865,0.14999,0.04496,0.48806
0.1444,0.021252,0.109141,0.144798,0.043356,0.46294700000000005
0.115546,0.025407,0.016703,0.141689,0.043832,0.34317699999999995
0.111156,0.019757,0.025452,0.148568,0.028392,0.333325
0.093684,0.055592,0.015964,0.10615,0.038537,0.309927
0.144847,0.03536,0.089618,0.125985,0.042301,0.438111
0.169358,0.019806,0.015419,0.125726,0.024376,0.354685
0.102384,0.018585,0.015984,0.125416,0.035446,0.297815
0.106892,0.036515,0.02446,0.135611,0.032158,0.33563600000000005
0.146438,0.018806,0.014679,0.129827,0.023776,0.333526
0.162344,0.045107,0.021407,0.154424,0.029579,0.41286100000000003
0.164509,0.030962,0.013523,0.160254,0.027698,0.396946
0.155501,0.031605,0.01421,0.141898,0.221056,0.56427
0.203717,0.017984,0.021958,0.105769,0.021106,0.37053400000000003
0.140259,0.01897,0.015495,0.132966,0.030133,0.33782300000000004
0.142411,0.029037,0.013697,0.121837,0.024552,0.331534
0.141657,0.034324,0.013321,0.146677,0.027863,0.363842
0.106185,0.053749,0.025638,0.137661,0.038195,0.36142799999999997
0.154535,0.01992,0.026387,0.142678,0.023967,0.367487
0.15481,0.019594,0.015605,0.108977,0.012144,0.31113
0.159783,0.02991,0.022913,0.136891,0.027863,0.37736000000000003
0.108856,0.017817,0.013052,0.163893,0.031379,0.334997
0.141089,0.026058,0.073905,0.147171,0.024329,0.412552
0.125744,0.030085,0.013522,0.110261,0.022825,0.30243699999999996
0.10353,0.017649,0.01985,0.107886,0.028304,0.277219
0.153005,0.037916,0.0237,0.11686,0.031563,0.36304400000000003
