new_order,payment,order_status,delivery,stock_level,total_time
0.127917,0.049326,0.025958,0.239216,0.031992,0.4744090000000001
0.121612,0.042135,0.036658,0.153625,0.014442,0.368472
0.124729,0.042666,0.016232,0.255375,0.024786,0.463788
0.12136,0.032829,0.02684,0.182734,0.015831,0.379594
0.127501,0.02252,0.015232,0.135645,0.015178,0.316076
0.117551,0.021202,0.028403,0.118991,0.013813,0.29996000000000006
0.113798,0.064098,0.017292,0.117224,0.012746,0.325158
0.128998,0.029134,0.049531,0.109603,0.014172,0.331438
0.116162,0.033047,0.026877,0.298954,0.102748,0.577788
0.140404,0.019583,0.015179,0.572401,0.214189,0.961756
0.183908,0.037941,0.025409,0.167126,0.014117,0.42850099999999997
0.109051,0.038443,0.024321,0.130539,0.013794,0.316148
0.115159,0.029272,0.015505,0.179538,0.017556,0.35703
0.170624,0.035533,0.01609,0.142589,0.01331,0.378146
0.124964,0.037356,0.015441,0.175203,0.015164,0.36812800000000007
0.105748,0.020518,0.03159,0.153744,0.013096,0.324696
0.124745,0.021474,0.015254,0.16771,0.012965,0.342148
0.10075,0.033473,0.023382,0.113913,0.014095,0.285613
0.12177,0.040294,0.024408,0.136069,0.013308,0.335849
0.118814,0.039475,0.02425,0.137274,0.014357,0.33417
0.114411,0.022521,0.016878,0.159674,0.012971,0.326455
0.105366,0.053071,0.024679,0.120001,0.013971,0.317088
0.145575,0.029558,0.024878,0.116076,0.011874,0.327961
0.111159,0.021414,0.024824,0.097504,0.013307,0.268208
0.116769,0.02135,0.02641,0.117314,0.015379,0.29722199999999993
0.102031,0.036634,0.023423,0.150354,0.013057,0.325499
0.131327,0.022832,0.034178,0.135214,0.01309,0.33664099999999997
0.110324,0.028425,0.023797,0.171217,0.01388,0.34764300000000004
0.132088,0.031976,0.016559,0.150556,0.013183,0.344362
0.137555,0.041119,0.028194,0.130492,0.01444,0.3518
0.117192,0.02261,0.05799,0.11419,0.014612,0.32659400000000005
0.113058,0.022127,0.027207,0.119189,0.014796,0.296377
