new_order,payment,order_status,delivery,stock_level,total_time
0.662949,0.080991,0.069084,0.249986,0.105724,1.168734
0.564691,0.078669,0.068633,0.229676,0.115794,1.057463
0.513177,0.067544,0.072608,0.231017,0.098542,0.9828880000000001
0.553857,0.166406,0.077183,0.2256,0.087013,1.1100590000000001
0.539629,0.141496,0.070652,0.208946,0.078924,1.039647
0.551224,0.06732,0.076015,0.213827,0.083315,0.9917010000000002
0.52598,0.076531,0.061604,0.232943,0.084515,0.981573
0.529381,0.066567,0.06008,0.196679,0.082889,0.9355960000000001
0.51892,0.070584,0.062411,0.201603,0.084584,0.938102
0.544555,0.076625,0.083264,0.220134,0.077196,1.0017740000000002
0.542401,0.078519,0.073907,0.210152,0.079771,0.9847500000000001
0.524092,0.070632,0.071929,0.235657,0.081604,0.9839140000000001
0.540055,0.065536,0.060356,0.217135,0.090502,0.9735839999999999
0.567712,0.067324,0.060613,0.201814,0.077613,0.9750759999999999
0.509786,0.075033,0.07215,0.208586,0.073338,0.9388930000000001
0.575404,0.098714,0.084633,0.223902,0.074222,1.056875
0.503053,0.076725,0.121715,0.189002,0.077171,0.967666
0.524105,0.075214,0.071954,0.186801,0.071135,0.929209
0.553986,0.066448,0.070468,0.186311,0.069031,0.9462439999999999
0.522072,0.073035,0.077981,0.188994,0.071023,0.9331049999999999
0.533562,0.066542,0.060652,0.180657,0.057952,0.899365
0.516571,0.063857,0.061204,0.211007,0.065528,0.918167
0.549785,0.07488,0.062401,0.196354,0.073289,0.9567090000000001
0.52112,0.066346,0.060567,0.200534,0.062762,0.9113290000000001
0.556417,0.064873,0.059412,0.220041,0.062668,0.963411
0.483387,0.192174,0.076817,0.214777,0.067328,1.034483
0.559957,0.07326,0.05933,0.183951,0.079798,0.956296
0.547698,0.177845,0.059569,0.224577,0.07293,1.082619
0.543385,0.073119,0.060211,0.208553,0.072008,0.957276
0.557564,0.0658,0.067919,0.226123,0.069646,0.9870519999999998
0.50522,0.101231,0.060932,0.386436,0.186186,1.2400049999999998
0.547282,0.067212,0.073927,0.181916,0.063812,0.934149
0.529446,0.081847,0.070924,0.214474,0.084969,0.9816599999999999
0.529145,0.080943,0.060489,0.208983,0.072197,0.951757
0.524596,0.0844,0.058044,0.199416,0.059993,0.926449
0.552956,0.080758,0.058495,0.190503,0.070194,0.9529059999999999
0.533438,0.077625,0.080024,0.209551,0.066403,0.9670409999999998
0.506498,0.097533,0.05832,0.21232,0.069968,0.944639
0.54108,0.104493,0.064224,0.202379,0.064673,0.976849
0.509063,0.06516,0.059383,0.205889,0.080643,0.920138
0.562474,0.10153,0.159534,0.211114,0.078161,1.112813
0.564373,0.082541,0.061556,0.187802,0.070168,0.96644
0.553195,0.066026,0.083803,0.202654,0.076737,0.982415
0.573433,0.077571,0.062248,0.196073,0.058634,0.9679589999999999
0.544215,0.083812,0.091023,0.187176,0.075759,0.981985
0.528709,0.065477,0.060958,0.189482,0.071318,0.915944
0.545765,0.07354,0.059341,0.215505,0.067945,0.962096
0.544924,0.162069,0.088611,0.195213,0.064284,1.0551009999999998
0.515727,0.100692,0.097562,0.189838,0.059663,0.9634820000000002
0.491711,0.068013,0.061603,0.197163,0.065292,0.883782
0.536711,0.104095,0.08254,0.204245,0.073103,1.000694
0.507844,0.065651,0.068626,0.207187,0.06659,0.915898
0.537354,0.171003,0.095711,0.198344,0.073256,1.075668
0.527053,0.066553,0.070889,0.187055,0.061557,0.9131069999999999
