new_order,payment,order_status,delivery,stock_level,total_time
0.59457,0.084238,0.073356,0.216785,0.117966,1.086915
0.511244,0.067166,0.07228,0.227816,0.097655,0.9761610000000002
0.487876,0.068101,0.076859,0.231959,0.104582,0.9693769999999999
0.490868,0.104571,0.058731,0.226734,0.122592,1.003496
0.516626,0.067075,0.060167,0.216166,0.119864,0.9798979999999999
0.4872,0.065858,0.077929,0.204061,0.090411,0.925459
0.516954,0.070115,0.085401,0.218398,0.104582,0.9954500000000001
0.501867,0.081861,0.064306,0.205336,0.075751,0.9291209999999999
0.503227,0.099374,0.063014,0.205507,0.077569,0.948691
0.525888,0.115489,0.064656,0.345521,0.095237,1.1467910000000001
0.513321,0.073968,0.081229,0.187794,0.072917,0.9292290000000001
0.52931,0.070065,0.060499,0.23169,0.091869,0.983433
0.481657,0.072519,0.06626,0.212036,0.078267,0.910739
0.554518,0.073634,0.066941,0.216941,0.073577,0.985611
0.510408,0.066598,0.065296,0.174967,0.079532,0.8968010000000001
0.497666,0.072421,0.071598,0.228791,0.073748,0.9442240000000001
0.537099,0.118759,0.069082,0.211034,0.07536,1.0113340000000002
0.475783,0.066566,0.067718,0.178031,0.075052,0.86315
0.559673,0.082808,0.065048,0.208011,0.06837,0.9839100000000001
0.484747,0.116269,0.058582,0.192108,0.069111,0.9208170000000001
0.512436,0.081961,0.062029,0.215426,0.072628,0.9444800000000001
0.521627,0.084882,0.107146,0.196362,0.065235,0.975252
0.50359,0.070833,0.063078,0.211368,0.067931,0.9168
0.49544,0.070582,0.064853,0.198799,0.07795,0.907624
0.524302,0.07532,0.062462,0.193484,0.06741,0.9229780000000001
0.494556,0.070977,0.060087,0.195078,0.076399,0.8970969999999999
0.549051,0.070668,0.058671,0.215202,0.064898,0.95849
0.478157,0.068086,0.060524,0.191288,0.075788,0.873843
0.524036,0.066823,0.067597,0.18008,0.075303,0.913839
0.499938,0.067757,0.063252,0.191086,0.059011,0.8810439999999999
0.551793,0.073784,0.104576,0.212528,0.071148,1.0138289999999999
0.570291,0.082923,0.059494,0.196175,0.069668,0.978551
0.496233,0.069634,0.067377,0.205198,0.080897,0.919339
0.512164,0.085805,0.084331,0.217953,0.085185,0.9854379999999999
0.49885,0.070416,0.062934,0.206578,0.0855,0.9242780000000002
0.515483,0.083054,0.059041,0.189041,0.068835,0.915454
0.501255,0.116589,0.07218,0.175586,0.059874,0.9254840000000001
0.477371,0.06792,0.063946,0.20776,0.067796,0.8847929999999999
0.515915,0.069867,0.082429,0.200379,0.063401,0.931991
0.506934,0.075921,0.062655,0.229775,0.07541,0.9506950000000001
0.505982,0.065879,0.080541,0.202246,0.065852,0.9205000000000001
0.567871,0.084029,0.068408,0.179217,0.08361,0.983135
0.53852,0.06569,0.110422,0.179211,0.060428,0.9542710000000001
0.48889,0.074662,0.067496,0.185902,0.057254,0.8742040000000001
0.485064,0.094409,0.064358,0.198927,0.062459,0.905217
0.504869,0.067212,0.06949,0.195444,0.068633,0.905648
0.515591,0.119167,0.081405,0.167794,0.074161,0.9581180000000001
0.599885,0.065931,0.059621,0.193531,0.064659,0.983627
0.491513,0.071189,0.069329,0.18136,0.060145,0.873536
0.496175,0.081553,0.067185,0.182663,0.076392,0.9039680000000001
0.500588,0.070522,0.064985,0.202477,0.075665,0.914237
0.540862,0.086311,0.108922,0.213806,0.075504,1.025405
0.492874,0.07011,0.061582,0.199481,0.08133,0.905377
0.50173,0.069959,0.102068,0.194687,0.064312,0.932756
0.526613,0.072089,0.062506,0.212756,0.068604,0.942568
0.508272,0.116881,0.061219,0.18955,0.06189,0.937812
0.4915,0.112576,0.065714,0.183405,0.067106,0.9203009999999999
0.489919,0.066614,0.062197,0.184813,0.066408,0.869951
0.543445,0.116248,0.069407,0.170502,0.06366,0.9632620000000001
0.483758,0.065268,0.066392,0.177726,0.079599,0.872743
0.50166,0.074673,0.063833,0.216367,0.071398,0.927931
0.539408,0.069459,0.062948,0.221967,0.065242,0.9590240000000001
0.501912,0.082102,0.06122,0.181976,0.071558,0.8987680000000001
0.508943,0.064669,0.062146,0.183779,0.074358,0.8938950000000001
0.503357,0.066565,0.060154,0.183526,0.073121,0.886723
0.541964,0.073921,0.067576,0.178192,0.076828,0.938481
0.515351,0.077038,0.063701,0.19564,0.089984,0.941714
0.514612,0.068853,0.114375,0.211329,0.085012,0.9941809999999999
0.561844,0.074638,0.077702,0.188126,0.085953,0.9882629999999999
0.49373,0.063862,0.060792,0.189792,0.069294,0.8774699999999999
0.497639,0.070321,0.068945,0.199133,0.05916,0.895198
0.522735,0.068275,0.061157,0.284603,0.072412,1.0091819999999998
0.579159,0.084168,0.065133,0.181036,0.07178,0.9812759999999999
0.491478,0.067082,0.069042,0.164869,0.063187,0.8556580000000001
0.487988,0.084759,0.060777,0.19574,0.064074,0.893338
0.513243,0.083544,0.060705,0.199213,0.067645,0.9243499999999999
0.519073,0.087729,0.064654,0.193855,0.076464,0.941775
0.505318,0.069062,0.065124,0.197232,0.065283,0.9020189999999999
0.477518,0.089297,0.064645,0.162786,0.068306,0.8625519999999999
0.522728,0.067031,0.06899,0.185152,0.077585,0.9214859999999999
0.558417,0.07298,0.077377,0.168072,0.059314,0.9361600000000001
0.494732,0.072618,0.061102,0.175701,0.075936,0.880089
0.500293,0.071963,0.077297,0.202875,0.079924,0.9323520000000001
0.51639,0.071386,0.07468,0.219338,0.067264,0.9490580000000001
0.587535,0.086937,0.06636,0.174825,0.071128,0.986785
0.511084,0.071156,0.061331,0.200269,0.071499,0.915339
0.533359,0.068154,0.060956,0.201614,0.076826,0.940909
0.52504,0.065735,0.077966,0.192475,0.075593,0.936809
0.528326,0.064595,0.069093,0.211989,0.075338,0.9493409999999999
0.504558,0.084175,0.06875,0.18904,0.06443,0.9109529999999999
0.49946,0.068892,0.096177,0.183708,0.076385,0.9246219999999999
0.540653,0.116283,0.060652,0.20465,0.078142,1.00038
0.493139,0.074142,0.108797,0.206172,0.072338,0.9545880000000001
0.536447,0.099022,0.05931,0.206588,0.064085,0.965452
0.536989,0.065376,0.066221,0.18711,0.079117,0.934813
0.477426,0.071384,0.061327,0.173809,0.071533,0.855479
0.565299,0.069977,0.066365,0.204492,0.062466,0.968599
0.499995,0.064122,0.066051,0.17755,0.073726,0.8814439999999999
0.50324,0.066373,0.062536,0.212945,0.068518,0.913612
0.513808,0.06549,0.059255,0.181802,0.072398,0.8927530000000001
